08,RAJASTHAN,06,Bhiwadi,City,104883,59757,45126,16884,9080,7804,70987,44697,26290,755,859,80.67,88.20,70.44
08,RAJASTHAN,23,Bundi,UA,104457,54155,50302,12320,6558,5762,75778,42838,32940,929,879,82.24,90.00,73.96
08,RAJASTHAN,04,Sujangarh,City,101528,52078,49450,14723,7775,6948,64716,37914,26802,950,894,74.55,85.58,63.06
08,RAJASTHAN,27,Banswara,UA,101177,51941,49236,12337,6645,5692,77311,42036,35275,948,857,87.02,92.80,81.01
09,UTTAR PRADESH,33,Kanpur,UA,2920067,1584967,1335100,266336,143523,122813,2228473,1235685,992788,842,856,83.98,85.73,81.89
09,UTTAR PRADESH,26,Lucknow,UA,2901474,1518951,1382523,289375,152225,137150,2212850,1200843,1012007,910,901,84.72,87.86,81.26
09,UTTAR PRADESH,09,Ghaziabad,UA,2358525,1256783,1101742,308717,167038,141679,1922992,992243,930749,877,848,93.81,91.05,96.95
09,UTTAR PRADESH,15,Agra,UA,1746467,942441,804026,210036,117986,92050,992644,570593,422051,853,780,64.61,69.21,59.28
09,UTTAR PRADESH,66,Varanasi,UA,1435113,761060,674053,157482,83895,73587,1026032,573353,452679,886,877,80.31,84.67,75.39
09,UTTAR PRADESH,07,Meerut,UA,1424908,754857,670051,176770,95685,81085,977188,552000,425188,888,847,78.29,83.74,72.19
09,UTTAR PRADESH,44,Allahabad,UA,1216719,655734,560985,112023,59807,52216,950676,535385,415291,856,873,86.06,89.84,81.63
09,UTTAR PRADESH,19,Bareilly,UA,979933,522385,457548,104560,55307,49253,621228,350726,270502,876,891,70.97,75.09,66.25
09,UTTAR PRADESH,12,Aligarh,UA,909559,482828,426731,118778,63420,55358,557833,317990,239843,884,873,70.54,75.82,64.58
09,UTTAR PRADESH,04,Moradabad,City,889810,466432,423378,110376,57999,52377,550637,302447,248190,908,903,70.65,74.05,66.90
09,UTTAR PRADESH,01,Saharanpur,City,703345,371858,331487,88501,47024,41477,479218,265417,213801,891,882,77.94,81.71,73.72
09,UTTAR PRADESH,57,Gorakhpur,UA,692519,365148,327371,65078,34478,30600,537356,299268,238088,897,888,85.64,90.50,80.23
09,UTTAR PRADESH,10,Noida,CT,642381,352577,289804,83530,44493,39037,495045,286216,208829,822,877,88.58,92.90,83.28
09,UTTAR PRADESH,16,Firozabad,City,603797,321624,282173,82439,43543,38896,365347,208434,156913,877,893,70.08,74.95,64.50
09,UTTAR PRADESH,35,Jhansi,UA,549391,292497,256894,56230,30199,26031,416266,235174,181092,878,862,84.41,89.66,78.44
09,UTTAR PRADESH,02,Muzaffarnagar,UA,494792,261338,233454,64696,35120,29576,339129,190126,149003,893,842,78.85,84.05,73.08
09,UTTAR PRADESH,14,Mathura,UA,454937,244333,210604,56267,30495,25772,307427,177630,129797,862,845,77.11,83.07,70.22
09,UTTAR PRADESH,05,Rampur,UA,349062,182325,166737,41769,21742,20027,183011,100067,82944,915,921,59.56,62.31,56.54
09,UTTAR PRADESH,21,Shahjahanpur,UA,346103,183087,163016,38736,20602,18134,214573,120079,94494,890,880,69.81,73.90,65.22
09,UTTAR PRADESH,28,Farrukhabad,UA,290540,154630,135910,33944,18220,15724,193997,108989,85008,879,863,75.60,79.90,70.73
09,UTTAR PRADESH,61,Maunath Bhanjan,City,279060,143273,135787,40651,20820,19831,187382,102802,84580,948,952,78.60,83.95,72.94
09,UTTAR PRADESH,09,Hapur,City,262801,139694,123107,36714,19822,16892,170325,98394,71931,881,852,75.34,82.08,67.72
09,UTTAR PRADESH,46,Faizabad,UA,259160,139074,120086,25436,13341,12095,199700,112075,87625,863,907,85.44,89.14,81.14
09,UTTAR PRADESH,30,Etawah,City,256790,135829,120961,28922,15521,13401,188887,104612,84275,891,863,82.89,86.95,78.35
09,UTTAR PRADESH,68,Mirzapur,UA,245817,131534,114283,29619,15729,13890,168318,96834,71484,869,883,77.85,83.62,71.20
09,UTTAR PRADESH,11,Bulandshahr,UA,235310,123549,111761,30886,16966,13920,160203,90761,69442,905,820,78.37,85.16,70.97
09,UTTAR PRADESH,04,Sambhal,City,221334,116008,105326,34279,17702,16577,92608,51382,41226,908,936,49.51,52.27,46.45
09,UTTAR PRADESH,06,Amroha,City,197135,102804,94331,26855,13799,13056,108772,60621,48151,918,946,63.88,68.11,59.24
09,UTTAR PRADESH,24,Hardoi,UA,197046,104201,92845,21719,11528,10191,145999,81593,64406,891,884,83.27,88.04,77.92
09,UTTAR PRADESH,41,Fatehpur,City,193801,101620,92181,22078,11850,10228,133418,74561,58857,907,863,77.69,83.06,71.82
09,UTTAR PRADESH,27,Rae Bareli,City,191056,99844,91212,18866,9886,8980,142863,78519,64344,914,908,82.97,87.28,78.25
09,UTTAR PRADESH,34,Orai,UA,190625,101434,89191,20424,11075,9349,141856,81026,60830,879,844,83.35,89.67,76.19
09,UTTAR PRADESH,23,Sitapur,UA,188230,99129,89101,19721,10492,9229,139895,76643,63252,899,880,83.02,86.47,79.19
09,UTTAR PRADESH,49,Bahraich,City,186241,98529,87712,22828,12046,10782,122602,66544,56058,890,895,75.03,76.94,72.87
09,UTTAR PRADESH,09,Modinagar,UA,182811,97335,85476,21441,11898,9543,140441,79638,60803,878,802,87.03,93.21,80.07
09,UTTAR PRADESH,25,Unnao,City,178681,94080,84601,18604,9949,8655,134018,73411,60607,899,870,83.72,87.26,79.80
09,UTTAR PRADESH,63,Jaunpur,City,168128,88704,79424,18033,9449,8584,123245,68005,55240,895,908,82.11,85.81,77.98
09,UTTAR PRADESH,22,Lakhimpur,UA,164925,87908,77017,18174,9724,8450,122979,68190,54789,876,869,83.80,87.22,79.91
09,UTTAR PRADESH,13,Hathras,UA,161289,86028,75261,20279,11033,9246,110061,62404,47657,875,838,78.05,83.21,72.19
09,UTTAR PRADESH,39,Banda,UA,160432,85473,74959,18317,9670,8647,118826,67697,51129,877,894,83.61,89.31,77.10
09,UTTAR PRADESH,20,Pilibhit,UA,160146,84546,75600,16089,8415,7674,104149,57604,46545,894,912,72.30,75.66,68.52
09,UTTAR PRADESH,18,Budaun,City,159221,83475,75746,19613,10420,9193,101914,56012,45902,907,882,73.00,76.67,68.97
09,UTTAR PRADESH,65,Mughalsarai,UA,154692,81524,73168,19055,10078,8977,105904,60152,45752,898,891,78.08,84.19,71.27
09,UTTAR PRADESH,45,Barabanki,UA,146831,77766,69065,16093,8434,7659,106097,58608,47489,888,908,81.15,84.53,77.34
09,UTTAR PRADESH,11,Khurja,UA,142636,75384,67252,20072,10995,9077,84220,48765,35455,892,826,68.72,75.73,60.95
09,UTTAR PRADESH,52,Gonda,UA,138929,71475,67454,15608,8253,7355,99057,55067,43990,944,891,80.32,87.10,73.20
09,UTTAR PRADESH,17,Mainpuri,UA,133078,69788,63290,16371,8827,7544,99977,54592,45385,907,855,85.66,89.55,81.41
09,UTTAR PRADESH,36,Lalitpur,City,133041,69548,63493,16193,8413,7780,98108,55330,42778,913,925,83.96,90.50,76.78
09,UTTAR PRADESH,70,Etah,UA,131023,69446,61577,15890,8485,7405,98581,54794,43787,887,873,85.62,89.88,80.83
09,UTTAR PRADESH,59,Deoria,City,129570,67754,61816,13821,7243,6578,102802,56719,46083,912,908,88.81,93.73,83.43
09,UTTAR PRADESH,64,Ghazipur,UA,121136,63689,57447,13986,7488,6498,91049,50711,40338,902,868,84.97,90.23,79.17
09,UTTAR PRADESH,48,Sultanpur,UA,116211,61062,55149,12368,6577,5791,90980,49828,41152,903,880,87.61,91.45,83.37
09,UTTAR PRADESH,60,Azamgarh,UA,116165,60678,55487,13287,7136,6151,88748,48716,40032,914,862,86.27,90.99,81.14
09,UTTAR PRADESH,03,Bijnor,UA,115381,60656,54725,14499,7760,6739,78584,43122,35462,902,868,77.90,81.52,73.90
09,UTTAR PRADESH,54,Basti,City,114651,60126,54525,12568,6541,6027,87065,48473,38592,907,921,85.29,90.46,79.57
09,UTTAR PRADESH,04,Chandausi,City,114254,60238,54016,14417,7730,6687,72515,40323,32192,897,865,72.63,76.79,68.02
09,UTTAR PRADESH,47,Akbarpur,City,111594,57560,54034,14037,7247,6790,75062,42208,32854,939,937,76.94,83.89,69.54
09,UTTAR PRADESH,62,Ballia,UA,111287,59340,51947,11522,6145,5377,86442,48425,38017,875,875,86.65,91.03,81.63
09,UTTAR PRADESH,60,Mubarakpur,UA,109539,55946,53593,16147,8168,7979,64678,34825,29853,958,977,69.25,72.89,65.45
09,UTTAR PRADESH,10,Greater Noida,CT,107676,58662,49014,15517,8512,7005,79757,45878,33879,836,823,86.54,91.48,80.65
09,UTTAR PRADESH,16,Shikohabad,City,107300,57017,50283,12956,7106,5850,77060,43030,34030,882,823,81.68,86.21,76.59
09,UTTAR PRADESH,02,Shamli,City,107233,57236,49997,13724,7634,6090,76650,43469,33181,874,798,81.97,87.64,75.57
09,UTTAR PRADESH,08,Baraut,City,102733,54521,48212,13536,7387,6149,69559,39900,29659,884,832,77.98,84.65,70.51
09,UTTAR PRADESH,71,Kasganj,City,101241,53507,47734,13043,7139,5904,69289,38933,30356,892,827,78.56,83.97,72.57
10,BIHAR,28,Patna,UA,2046652,1087864,958788,239035,127866,111169,1519295,839640,679655,881,869,84.05,87.46,80.18
10,BIHAR,34,Gaya,UA,470839,249797,221042,59669,31323,28346,351365,197004,154361,885,905,85.45,90.17,80.11
10,BIHAR,22,Bhagalpur,UA,410210,218284,191926,55898,29081,26817,286125,160720,125405,879,922,80.76,84.95,75.95
10,BIHAR,14,Muzaffarpur,UA,393724,208509,185215,47784,25300,22484,294297,162629,131668,888,889,85.07,88.77,80.91
10,BIHAR,09,Purnia,UA,310817,163892,146925,45730,23519,22211,196272,111028,85244,896,944,74.04,79.09,68.35
10,BIHAR,13,Darbhanga,UA,306089,161346,144743,42213,22176,20037,213048,120206,92842,897,904,80.74,86.37,74.45
10,BIHAR,27,Biharsharif,City,296889,154915,141974,43646,22758,20888,189420,110247,79173,916,918,74.80,83.42,65.39
10,BIHAR,29,Arrah,City,261099,139319,121780,34419,18356,16063,189080,107822,81258,874,875,83.41,89.14,76.86
10,BIHAR,20,Begusarai,City,251136,133931,117205,37966,20012,17954,169161,96459,72702,875,897,79.35,84.67,73.25
10,BIHAR,10,Katihar,UA,240565,126834,113731,32824,16983,15841,166388,93641,72747,897,933,80.09,85.24,74.32
10,BIHAR,24,Munger,City,213101,113173,99928,29260,15323,13937,150435,84571,65864,883,910,81.83,86.43,76.59
10,BIHAR,17,Chapra,UA,212955,112280,100675,29133,15308,13825,148922,83270,65652,897,903,81.01,85.87,75.59
10,BIHAR,01,Bettiah,UA,156200,82663,73537,22067,11653,10414,108494,60463,48031,890,894,80.89,85.15,76.09
10,BIHAR,12,Saharsa,City,155175,82589,72586,24582,12814,11768,101425,58689,42736,879,918,77.66,84.11,70.27
10,BIHAR,32,Sasaram,City,147396,77687,69709,19363,10189,9174,105378,58900,46478,897,900,82.31,87.26,76.78
10,BIHAR,18,Hajipur,City,147126,78561,68565,20090,10694,9396,100691,57537,43154,873,879,79.26,84.78,72.93
10,BIHAR,32,Dehri,City,137068,72311,64757,18372,9570,8802,98968,56416,42552,896,920,83.38,89.92,76.05
10,BIHAR,16,Siwan,City,134458,70670,63788,17632,9440,8192,98898,56152,42746,903,868,84.65,91.71,76.89
10,BIHAR,02,Motihari,City,125183,67438,57745,16325,8891,7434,94926,52904,42022,856,836,87.20,90.36,83.52
10,BIHAR,35,Nawada,UA,118820,62361,56459,16475,8453,8022,83715,46497,37218,905,949,81.80,86.25,76.84
10,BIHAR,01,Bagaha,City,113012,59946,53066,19070,9802,9268,56998,34751,22247,885,946,60.67,69.30,50.79
10,BIHAR,30,Buxar,UA,110608,58228,52380,14938,7904,7034,80747,45435,35312,900,890,84.40,90.28,77.87
10,BIHAR,08,Kishanganj,City,107076,55688,51388,17017,8743,8274,67286,37482,29804,923,946,74.71,79.84,69.13
10,BIHAR,04,Sitamarhi,UA,105924,56526,49398,15032,8050,6982,71709,40592,31117,874,867,78.89,83.74,73.36
10,BIHAR,24,Jamalpur,City,105221,56231,48990,12298,6587,5711,81192,45961,35231,871,867,87.38,92.58,81.40
10,BIHAR,37,Jehanabad,City,102456,54868,47588,14516,7706,6810,70052,39889,30163,867,884,79.66,84.58,73.97
10,BIHAR,33,Aurangabad,City,101520,53307,48213,14292,7548,6744,75796,42338,33458,904,893,86.89,92.52,80.68
13,NAGALAND,05,Dimapur,City,123777,65017,58760,14438,7345,7093,95646,51604,44042,904,966,87.48,89.48,85.24
14,MANIPUR ,99,Imphal,UA,414288,201635,212653,43917,22542,21375,333588,170395,163193,1055,948,90.07,95.14,85.32
15,MIZORAM,03,Aizawl (NT),City,291822,143803,148019,35147,17667,17480,253588,125256,128332,1029,989,98.80,99.30,98.31
16,TRIPURA,01,Agartala,City,399688,199616,200072,33635,17341,16294,343633,174524,169109,1002,940,93.88,95.75,92.02
17,MEGHALAYA,06,Shillong,UA,354325,176591,177734,40494,20941,19553,287141,145730,141411,1006,934,91.50,93.63,89.40
18,ASSAM,23,Guwahati,UA,968549,505542,463007,87366,43537,43829,802946,429099,373847,916,1007,91.12,92.88,89.19
18,ASSAM,17,Silchar,UA,228985,115443,113542,21841,11212,10629,188609,97589,91020,984,948,91.05,93.63,88.44
18,ASSAM,11,Dibrugarh,UA,154019,79743,74276,13303,6829,6474,126297,67266,59031,931,948,89.75,92.25,87.06
18,ASSAM,13,Jorhat,UA,153249,79348,73901,13757,7076,6681,127192,67429,59763,931,944,91.18,93.30,88.91
18,ASSAM,06,Nagaon,UA,147137,74824,72313,15117,7555,7562,119907,64320,55587,966,1001,90.82,95.62,85.85
18,ASSAM,10,Tinsukia,UA,125637,67063,58574,11890,6266,5624,104558,56125,48433,873,898,91.92,92.32,91.47
18,ASSAM,07,Tezpur,UA,100477,52635,47842,9497,4849,4648,81077,44355,36722,909,959,89.12,92.82,85.02
19,WEST BENGAL,99,Kolkata,UA,14112536,7319682,6792854,1063394,546373,517021,11526635,6159091,5367544,928,946,88.33,90.93,85.53
19,WEST BENGAL,09,Asansol,UA,1243008,647831,595177,132560,69051,63509,888324,499532,388792,919,920,80.00,86.31,73.13
19,WEST BENGAL,99,Siliguri,UA,701489,359750,341739,72252,37355,34897,516297,278087,238210,950,934,82.05,86.26,77.63
19,WEST BENGAL,09,Durgapur,UA,581409,301700,279709,51930,26688,25242,464340,253051,211289,927,946,87.70,92.01,83.03
19,WEST BENGAL,09,Barddhaman,UA,347016,177055,169961,25069,12900,12169,285300,151395,133905,960,943,88.62,92.23,84.86
19,WEST BENGAL,06,English Bazar,UA,324237,175073,149164,44186,24262,19924,227726,123824,103902,852,821,81.32,82.11,80.39
19,WEST BENGAL,07,Baharampur,UA,305609,156489,149120,23182,11877,11305,249617,131561,118056,953,952,88.38,90.98,85.66
19,WEST BENGAL,11,Habra,UA,304584,154861,149723,23023,11864,11159,256313,134864,121449,967,941,91.03,94.31,87.65
19,WEST BENGAL,18,Kharagpur,UA,293719,150487,143232,25130,12923,12207,229952,124412,105540,952,945,85.61,90.44,80.55
19,WEST BENGAL,10,Santipur,UA,288718,147299,141419,24006,12303,11703,218828,117371,101457,960,951,82.67,86.94,78.21
19,WEST BENGAL,12,Dankuni,UA,249840,128139,121701,22956,11827,11129,194410,103668,90742,950,941,85.69,89.13,82.07
19,WEST BENGAL,07,Dhulian,UA,239022,119151,119871,45483,22981,22502,116233,63607,52626,1006,979,60.06,66.14,54.05
19,WEST BENGAL,10,Ranaghat,UA,235583,119578,116005,18575,9601,8974,186844,98723,88121,970,935,86.10,89.77,82.33
19,WEST BENGAL,19,Haldia,City,200762,104852,95910,21122,10799,10323,159984,88125,71859,915,956,89.06,93.70,83.96
19,WEST BENGAL,04,Raiganj,UA,199758,104966,94792,22028,11335,10693,145229,79076,66153,903,943,81.71,84.45,78.66
19,WEST BENGAL,10,Krishnanagar,UA,181182,91583,89599,13663,7095,6568,147565,76746,70819,978,926,88.09,90.84,85.29
19,WEST BENGAL,10,Nabadwip,UA,175474,90810,84664,13049,6741,6308,137367,74561,62806,932,936,84.57,88.69,80.15
19,WEST BENGAL,18,Medinipur,City,169127,85362,83765,14365,7259,7106,139303,72948,66355,981,979,90.01,93.40,86.56
19,WEST BENGAL,02,Jalpaiguri,UA,169013,85226,83787,14522,7441,7081,132911,69531,63380,983,952,86.03,89.39,82.63
19,WEST BENGAL,05,Balurghat,UA,164593,82466,82127,10349,5257,5092,141381,72831,68550,996,969,91.66,94.33,88.99
19,WEST BENGAL,11,Basirhat,UA,144891,73491,71400,12578,6495,6083,114952,60499,54453,972,937,86.88,90.30,83.37
19,WEST BENGAL,13,Bankura,City,138036,70734,67302,10760,5502,5258,111073,60272,50801,951,956,87.27,92.40,81.88
19,WEST BENGAL,10,Chakdaha,UA,132855,67135,65720,9829,4978,4851,111895,58405,53490,979,974,90.95,93.96,87.88
19,WEST BENGAL,01,Darjiling,UA,132016,65839,66177,7382,3862,3520,116126,59536,56590,1005,911,93.17,96.06,90.32
19,WEST BENGAL,02,Alipurduar,UA,127342,64898,62444,10545,5422,5123,104139,54714,49425,962,945,89.16,91.99,86.22
19,WEST BENGAL,14,Puruliya,UA,126894,65334,61560,12116,6221,5895,93578,52118,41460,942,948,81.53,88.17,74.48
19,WEST BENGAL,07,Jangipur,UA,122875,62734,60141,16299,8334,7965,80689,43428,37261,959,956,75.71,79.83,71.41
19,WEST BENGAL,11,Bongaon,City,110668,56416,54252,8452,4387,4065,92253,48799,43454,962,927,90.25,93.79,86.58
19,WEST BENGAL,03,Koch Bihar,UA,106760,53803,52957,7910,4053,3857,90698,47016,43682,984,952,91.75,94.50,88.97
20,JHARKHAND,99,Jamshedpur,UA,1337131,696858,640273,153872,81190,72682,1016910,562304,454606,919,895,85.94,91.33,80.09
20,JHARKHAND,09,Dhanbad,UA,1195298,633363,561935,151010,79216,71794,842117,486970,355147,887,906,80.64,87.88,72.46
20,JHARKHAND,19,Ranchi,UA,1126741,586634,540107,128541,67682,60859,882634,481976,400658,921,899,88.42,92.87,83.60
